product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Knoppers Big Pack,https://offer-images.api.edeka/4b646d99-bc6b-41e0-82f2-3a7cb4af0e62_KNO_BigPack_frontal_mit_Aufsicht.png?imwidth=3840&imdensity=1,,,,"15 Stück, 375-g-Packung",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Ültje Erdnüsse geröstet & gesalzen,https://offer-images.api.edeka/0899f3e1-e185-4336-85e6-92f2ad669b6b_4004980409408_B_EK_Ger_ges_0900g_VORNE.png?imwidth=3840&imdensity=1,,,,900-g-Packung,SUPERKNÜLLER,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
EDEKA Genussmomente Lieblingspralinen,https://offer-images.api.edeka/f309ea03-6910-43dc-95d4-54fb452c276b_3248650008-E.GEN.PRALINENMISCHUNG_200G.png?imwidth=3840&imdensity=1,,,,"feinste Pralinenmischung, 200-g-Packung",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Ritter Sport Schokolade Bunte Vielfalt,https://offer-images.api.edeka/832d8d4d-83bf-450d-bd7a-24de3c9f7ba7_100g_BV_Alpenmilch_4000417601810.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 100-g-Tafel",SUPERKNÜLLER,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Chio Chips,https://offer-images.api.edeka/4cf5bcda-2956-45fc-b330-453f4682349a_5505890000.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 150-g-Packung",,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Hakle Toilettenpapier Klassisch Weiss,https://offer-images.api.edeka/cc035567-2e92-4adb-9d20-caa551248a91_4260344220021_Toilettenpapier_Kamille_8x150Blatt.png?imwidth=3840&imdensity=1,,,,"oder Kamille, 3-lagig, 8 x 150-Blatt-Packung",SUPERKNÜLLER,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Respekt Color Waschmittel Pulver,https://offer-images.api.edeka/a59e080f-3538-4129-afac-8428fbb97be9_D1100012734192-h.png?imwidth=3840&imdensity=1,,,,"oder Vollwaschmittel, 20 Waschladungen, 1,35-kg-Packung",,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Kuschelweich Weichspüler,https://offer-images.api.edeka/3b158088-e601-4d0e-89e1-b6877c71de5a_4013162031313_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 38 Waschladungen, 1-L-Flasche",SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Regina Küchentücher,https://offer-images.api.edeka/fb8699f0-086a-48ed-b797-e90ab2d8901c_8004260454162_VOR.tif.png?imwidth=3840&imdensity=1,,,,"mit Herzen, 4 x 43 Blatt, Packung",SUPERKNÜLLER,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Nivea Dusche,https://offer-images.api.edeka/8cdcddd9-e9f0-4d28-bc41-ec783ee63ed4_4005900932990_NIVEA_Shower_Creme_Soft_Pflegedusche-Retail.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 250-ml-Flasche",,1.75,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Dove Deo-Spray,https://offer-images.api.edeka/c7ede285-cf7e-4c9f-beca-6c51e647fbc6_8712561315975_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 150-ml-Dose",,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Guhl Shampoo,https://offer-images.api.edeka/7d7232b1-102c-4a01-98b3-997ad7d5a943_4072600282373_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 250-ml-Flasche",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Guhl Spülung,https://offer-images.api.edeka/eb872676-352c-44bf-82d9-7f98ff9ee8d0_4072600282380_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 200-ml-Flasche",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Tempo Taschentücher Klassik,https://offer-images.api.edeka/d3d10a76-79cd-40cd-a530-710a795a90c0_7322540787047_VOR.tif.png?imwidth=3840&imdensity=1,,,,"42 x 10 Stück oder Taschentücher-Box Trio, 3 x 100 Stück, Packung",SUPERKNÜLLER,4.44,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Colgate Zahncreme Max,https://offer-images.api.edeka/29e502de-8141-4fc4-ba42-50bbf42210ed_8718951313224_T1.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten oder Sensations White, 75-ml-Packung",,1.69,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Claro Classic Geschirrspültabs,https://offer-images.api.edeka/96baa170-ae56-4baa-8aed-bab18c40f37e_2699820006_CLARO_CLASS.OEKO_TABS40WL_640G.png?imwidth=3840&imdensity=1,,,,"40 Tabs, 640-g-Packung",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
bebe Reinigungstücher,https://offer-images.api.edeka/fbfb21c5-0020-4364-b424-06f68e7f2e80_BB_3574661678313_EMEA_Pflegende_Reinigungstuecher_Duo_2x25ct_000.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 2 x 25-Stück-Packung",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Regina Toilettenpapier Kamille,https://offer-images.api.edeka/b867d2de-5661-4824-9f89-7d7a57bbfd6a_8004260414494_VOR.tif.png?imwidth=3840&imdensity=1,,,,"3-lagig, 16 x 150-Blatt-Packung",SUPERKNÜLLER,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Carefree Slipeinlagen,https://offer-images.api.edeka/61c6b83e-999d-4f52-ab27-6c6fb9c4b75e_3574661486314_CAREFR.COTTON_FEEL_NORMAL_56ST.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Cotton Feel, 56 Stück, Packung",,2.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
Spee Waschmittel oder Weißer Riese,https://offer-images.api.edeka/345240b7-96bc-4302-85e0-ab163f09f96e_4015200031781_Spee-MP-19WL_1_14KG.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Spee Universal Megaperls 1,14 kg, 19 Waschladungen, Packung",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
"Persil Universal-, Color-Pulver, Gel, Discs",https://offer-images.api.edeka/d1a6c3a8-4bf6-434e-b9ae-aa197e9da9b1_4015200031835_Persil_Universal_Pulver_90WL.png?imwidth=3840&imdensity=1,,,,"oder Power Bars, verschiedene Sorten, z. B. Pulver 5,4 kg, 90 Waschladungen, Packung/Flasche",SUPERKNÜLLER,19.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,DROGERIE,2023-07-08
EDEKA Hühnchen- oder Entenfilet XXL,https://offer-images.api.edeka/007824cf-80f9-4e30-a400-40da35bd17f2_4311501763278_EDEKA_Huehnchenfilet_XXL_Snack_250g.png?imwidth=3840&imdensity=1,,,,250-g-Packung,,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,TIERNAHRUNG,2023-07-08
Vitakraft Beef-Stick für Hunde,https://offer-images.api.edeka/6897c0a2-12e7-4c3a-a447-0ebac811c31c_4008239230294_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1 Stück, 12-g-Packung",,0.35,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,TIERNAHRUNG,2023-07-08
Vitakraft Cat Stick,https://offer-images.api.edeka/9841bee7-facf-4824-9e86-fdbe1ea1369e_4008239241924_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 3 x 6-g-Packung",,0.59,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,TIERNAHRUNG,2023-07-08
Tante Fanny frischer XXL-Flammkuchenteig,https://offer-images.api.edeka/b73383c8-e89e-41db-9f33-ac6857d905e7_TF_Flammkuchenteig_XXL_350g_300dpi_jpg.png?imwidth=3840&imdensity=1,,,,350-g-XXL-Packung,,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Tante Fanny frischer XXL-Blech-Pizzateig,https://offer-images.api.edeka/5596ace3-f84e-4adc-b9ba-6384592615ee_Tante_Fanny_Pizza_XXL_550g_9120003413254.png?imwidth=3840&imdensity=1,,,,550-g-XXL-Packung,,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Camargue Fleur de Sel Meersalz,https://offer-images.api.edeka/a6d39af9-c36c-4fde-9638-7604e5aa9be2_997413007_CAMARGUE_FLEUR_DE_SEL_125G.png?imwidth=3840&imdensity=1,,,,"100% natürliches, in der Sonne getrocknetes Meersalz, 125-g-Packung",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Bio Redoro Olivenöl Frutato,https://offer-images.api.edeka/8f95f977-723b-44b4-8cab-ff25924ea72b_53107.png?imwidth=3840&imdensity=1,,,,"0,5-L-Flasche",,8.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Bio Redoro Aceto Balsamico di Modena,https://offer-images.api.edeka/25b0246c-5965-4bdf-9c8f-3211e2568493_8001302003241_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 0,5-L-Flasche",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Hilcona Tortelloni Ricotta e Spinaci,https://offer-images.api.edeka/50054eb7-9e36-4349-86db-3f851ebd58fb_7610227895643_VOR.tif.png?imwidth=3840&imdensity=1,,,,"oder Carne & getrocknete Tomaten, 500-g-Packung",,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Tassimo Kaffee Kapseln,https://offer-images.api.edeka/bff388a3-40f3-4926-b944-6367d0ff0610_8711000500774_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Crema XL, 132,8 g, Packung",,4.44,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Melitta Kaffee,https://offer-images.api.edeka/82d0bccd-9333-44bc-ab7b-5a4686b22b97_4002720002261_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, vakuum gemahlen, 500-g-Packung",,4.44,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Dr. Oetker Original Pudding,https://offer-images.api.edeka/e08974d2-8748-4969-9b80-256f79ebe070_4000521200213_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Vanille 111 g, Packung",,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Scheck-in Privatrösterei Dolce Columbia Montana,https://offer-images.api.edeka/188456e3-54ca-4c73-a583-78033f2dfd3c_2064199009013_retusche.png?imwidth=3840&imdensity=1,,,,250-g-Packung,,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Jacobs Instant Sticks,https://offer-images.api.edeka/72afe22e-f41e-418a-b949-4862435f950f_4031695_EP_FR_03_DE.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Jacobs 3-in-1 Classic 10 x 18 g, Packung",,1.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Nusspli Nuss-Nougat-Creme,https://offer-images.api.edeka/291094aa-5ba9-4254-ad77-fdf05084041a_4002575639773.png?imwidth=3840&imdensity=1,,,,400-g-Glas,,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Glück Fruchtaufstrich,https://offer-images.api.edeka/aaccada6-5399-4232-86e2-ce57f78db18e_4054600820915_VOR.tif.png?imwidth=3840&imdensity=1,,,,"auch passiert, verschiedene Sorten, 230-g-Glas",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Biovegan Mein Wikinger Brod Brotbackmischung,https://offer-images.api.edeka/cbed7ef2-05e1-4796-aa7e-be101ef97cc4_4005394287736_frontal.png?imwidth=3840&imdensity=1,,,,600-g-Packung,,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Develey Feinkostsauce,https://offer-images.api.edeka/b2b014a3-6b51-4946-8fd4-301b0b90e40b_1094738006_frontal.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Burger Sauce oder BBQ Sauce, 250-ml-Flasche",,1.39,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Hengstenberg Spezialitäten Essig,https://offer-images.api.edeka/ff1fbf39-d01f-4e20-91b3-b4a63d1a6528_4008100120549_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 0,5-L-Flasche",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Mazola Keimöl,https://offer-images.api.edeka/8fae06f1-9d9b-42d7-9818-f0df23ca9acc_138925004_MAZOLA_KEIMOEL_250ML.png?imwidth=3840&imdensity=1,,,,250-ml-Flasche,,1.69,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Brändle Vita Rapsöl oder Sonnenblumenöl,https://offer-images.api.edeka/7c9503de-bd00-44e5-b9c2-cd2be4347e8b_4008722001240_VOR.tif.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche",,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Pomito Passierte Tomaten,https://offer-images.api.edeka/07d4d7ba-95af-41f9-bcff-d5f9c6142473_3815830006-POMITO_PASSIERTE_TOMATEN_1KG.png?imwidth=3840&imdensity=1,,,,1-kg-Packung,SUPERKNÜLLER,1.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Heinz Tomato Ketchup,https://offer-images.api.edeka/e18c07f2-a9a8-4f49-a2fb-ac29758229ad_87157277_Frontal.png?imwidth=3840&imdensity=1,,,,800-ml-Maxipack,,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
EDEKA Hummus natur,https://offer-images.api.edeka/05929759-7fa7-4b1c-83b8-e16c1d7c8b7b_2929672007_EDEKA_HUMMUS_200G.png?imwidth=3840&imdensity=1,,,,"200-g-Becher
 
• vegan",,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Aoste Stickado,https://offer-images.api.edeka/3be178a4-3a1e-4a68-aa25-37fd53717bf8_3449851328005_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 70-g-Packung",SUPERKNÜLLER,1.59,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Donnerstag bis Samstag: Settele Lange Spätzle,https://offer-images.api.edeka/c9f86a9d-8eaf-4925-a9ed-6a4a230177d5_SETT.LANGE_SPAETZLE_1KG.png?imwidth=3840&imdensity=1,,,,"und weitere Sorten, 1-kg-Packung",,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
*Erdbeerkuchen,https://offer-images.api.edeka/f68ff499-c270-45ee-8a66-8e435af08fbf_4455805005-SIC_ERDBEERKUCHEN_10ST-B.png?imwidth=3840&imdensity=1,,,,"Stück
 
• *Nicht erhältlich in Karlsruhe-Durlach und Achern",,3.70,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
*Himbeertörtchen,https://offer-images.api.edeka/aca8f8eb-07a4-49b5-89ff-7834a66486e4_4455927004-SIC_HIMBEER-TOERTCHEN.png?imwidth=3840&imdensity=1,,,,"Stück
 
• *Nicht erhältlich in Karlsruhe-Durlach und Achern",,3.70,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
*Hefe-Rosinenschnecken,https://offer-images.api.edeka/f6538d6b-1fd9-4232-82cf-8c021c42469e_2231231000-K_U_HEFE-ROSINENSCHNECKE.png?imwidth=3840&imdensity=1,,,,"2 Stück
 
• *Nicht erhältlich in Karlsruhe-Durlach und Achern",,3.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Käsekuchen,https://offer-images.api.edeka/7e9047c5-e1b5-4755-b937-20ce563c127d_4313093007-SIC_KAESEKUCHEN_900G-A.png?imwidth=3840&imdensity=1,,,,"900-g-Stück – auch in SB erhältlich 
 
• In Handarbeit gefertigt",SUPERKNÜLLER,10.90,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Currywurstsoße,https://offer-images.api.edeka/68573b53-17c5-4b96-b82b-8287591e3ffc_4780946008-Currywurtsosse_160g.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 160-ml-Glas
 
• Probierpreis",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Karotten-Ingwer-Suppe,https://offer-images.api.edeka/36e7cced-f5a1-4b31-9760-12a576c413f7_4251768120097-SIC_KAROTTE-INGWER_SUPPE_350ML.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 350-ml-Glas
 
• Probierpreis",,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Gazpacho Andaluz,https://offer-images.api.edeka/af452737-e95c-4e73-8a61-0ef8c77c2354_4979649008-SIC_GAZPACHO_340ML.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 340-ml-Glas
 
• Probierpreis",,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Meringe,https://offer-images.api.edeka/5877e5cb-d6b4-4b91-bd01-6456b0b90161_4353056006-SIC_MERINGE_150G.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 150-g-Packung
 
• Probierpreis",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Bavette,https://offer-images.api.edeka/3b37ce44-1cc5-4dae-a7f4-2d808a7eaf56_4568072008-SIC_BAVETTE_250G.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 250-g-Packung
 
• Probierpreis",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Spinat-Maultaschen,https://offer-images.api.edeka/d0e14aff-506c-4802-a4d7-7c0ef94091f7_5506729002-SIC_SPINATMAULTASCHE_380G.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 380-g-Packung
 
• Probierpreis",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Kalbsrahmragout mit Knöpfle,https://offer-images.api.edeka/1028b361-692e-463d-8b0b-e47ef3d41ede_5905828001-SIC_KALBSRAHMRAG.M.KNOEPF.400G.png?imwidth=3840&imdensity=1,,,,"handwerklich hergestellt, 400-g-Packung
 
• Probierpreis",,8.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
EDEKA Genussmomente Macarons,https://offer-images.api.edeka/cb8a83df-64d0-4a8a-b112-07402c4d91dd_4311501792704_PER.png?imwidth=3840&imdensity=1,,,,"Mandelgebäck nach französischer Art, 144-g-Packung",SUPERKNÜLLER,3.39,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
EDEKA Genussmomente Natives Olivenöl extra,https://offer-images.api.edeka/9426ed57-02df-4a7c-9fb0-f22716a5f793_4311501698242_ENT.tif.png?imwidth=3840&imdensity=1,,,,500-ml-Flasche,,7.77,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
"Lavazza Crema e Aroma, Caffè Crema Classico",https://offer-images.api.edeka/1dd777bd-c658-4091-adae-769395ea3887_Lavazza_CREMA_E_AROMA_INT1_FR.png?imwidth=3840&imdensity=1,,,,"und weitere Sorten, ganze Bohnen, 1-kg-Packung",SUPERKNÜLLER,9.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Teekanne Frio,https://offer-images.api.edeka/774c1089-7f9f-4de6-8a1f-10c2063e78eb_4009300011767_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 18er, 45-g-Packung",,2.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Dallmayr Kaffeepads,https://offer-images.api.edeka/37ff7e64-0789-495e-bd75-5fa655821323_4008167003878_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. prodomo, 16 Stück, 112 g, Packung",,1.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Milkana Schmelzkäse oder 8 leckere Ecken,https://offer-images.api.edeka/cfce9e39-bdbe-4e4a-8b47-f37b9abf4a94_4045357010605.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Sahne, Käse Vielfalt 190 g, Packung",,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Oro di Parma Tomaten,https://offer-images.api.edeka/310b6845-ed15-4396-932c-e716d47ac831_129380003_ORO_DI_PARMA_TOM.STUECKIG_400G.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. stückig 400 g, Dose",SUPERKNÜLLER,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Bonduelle Gemüse,https://offer-images.api.edeka/0f9b7127-57b3-40f1-9f58-136d692ce885_3083681160383.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Junge Erbsen Feine Auslese 400 g, Abtropfgewicht 280 g, Dose",,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
Naked Nudeln,https://offer-images.api.edeka/92035c31-cf6e-473d-a1d4-60587427f249_5050665048430.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 78-g-Becher",,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,SONSTIGES,2023-07-08
