product_name,product_image,product_link,product_quantity,tag_label,price,product_information,store_address,store,category,date
Eichbaum Ureich Premium Pils ,https://offer-images.api.edeka/1d234140-d947-49d1-a2cd-83bf43cdc0ac_Eichbaum_Ureich20x0.5l_Frontal.png?imwidth=3840&imdensity=1,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,12.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Warsteiner Extra ,https://offer-images.api.edeka/dcabbe1b-f852-4937-a99e-2137c8c0ec42_WAR_Extra_Pilsener_6x330ml_LN_sixpack_2023_frontal.tif_300_JPG_.png?imwidth=3840&imdensity=1,,"Packung mit 6 x 0,33-L-Flaschen zzgl. 0,48 € Pfand",,3.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Veltins Pilsener ,https://offer-images.api.edeka/b58bc1cc-7881-45ea-9a49-472dcf0c7937_4005249000565_Frontal.png?imwidth=3840&imdensity=1,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,11.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Oberdorfer Helles ,https://offer-images.api.edeka/9b998ce7-ec51-42e4-a83f-56cf80f42d7d_205720_OBH_Kasten_20x05l_front_oben.png?imwidth=3840&imdensity=1,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Schöfferhofer Hefeweizen,https://offer-images.api.edeka/a6a97f35-e2c1-47aa-ad0c-363ae30e50e3_201725_SHWN_Hefeweizen_Kasten_20x05l_Naturtrueb_Front.png?imwidth=3840&imdensity=1,,"auch 0,0% Alkoholfrei, Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Ramazzotti Amaro ,https://offer-images.api.edeka/c9eb9282-cd8d-4482-8e2b-bd77ff6ed231_8006550301040_VOR.tif.png?imwidth=3840&imdensity=1,,"30% Vol. oder Crema, 17% Vol., 0,7-L-Flasche",SUPERKNÜLLER,10.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Havana Club 3 Jahre ,https://offer-images.api.edeka/bed69c27-4c17-4ece-b63e-475e1aab001e_Havana_Club_Original_3_Anos_0_7l.png?imwidth=3840&imdensity=1,,"40% Vol., 0,7-L-Flasche",,11.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Finsbury London Dry Gin ,https://offer-images.api.edeka/5902b70d-2918-489c-a3b3-70e670f6dd94_Finsbury_Gin_Classic_70cl.png?imwidth=3840&imdensity=1,,"37,5% Vol., 0,7-L-Flasche",,7.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Faber Sekt halbtrocken,https://offer-images.api.edeka/1aa90f0a-91bd-4ee9-852b-6d796b99473a_136439002_FABER_WEISS_0_75L_4006509512606.png?imwidth=3840&imdensity=1,,"oder Light Live alkoholfrei, verschiedene Sorten, 0,75-L-Flasche",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Henkell Sekt trocken ,https://offer-images.api.edeka/40767a1b-4387-4f20-bb57-bf1aac28d5f8_HENKELL_TROCKEN_0_75L.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Baden Ortenauer Weinkeller 53 Grauer Burgunder Kabinett trocken ,https://offer-images.api.edeka/f8329e85-09a8-4bc9-8de5-694cc6bfa01f_4007474862734_VOR.tif.png?imwidth=3840&imdensity=1,,"und weitere Sorten, 0,75-L-Flasche",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Winzer von Baden Neuenbürger Stiftsberg Riesling trocken ,https://offer-images.api.edeka/d76861d7-0628-4c7c-8c6a-aa5ac7ae28ca_4002591350201.png?imwidth=3840&imdensity=1,,"Q.b.A., 1-L-Flasche
 
• kräftig, elegant, Säurespiel
 
• 10–12 °C
 
• Fisch, Steaks, Salat, Käse",,3.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Demeter Perla Terra Bianco Frizzante Vino d’Italia  ,https://offer-images.api.edeka/afcfb2bd-9ba8-4a22-b573-78d8895c3506_PerlaTerra_Frizzante.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• vegan",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Metzger Grauburgunder trocken ,https://offer-images.api.edeka/7a231fa3-ebcf-47ff-a20b-c0816d5d6f31_4260247840272.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche",,8.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Marrenon Roséfine IGP ,https://offer-images.api.edeka/82c06514-5243-441a-936a-81ec58ac260b_3256811115175.png?imwidth=3840&imdensity=1,,"Q.b.A., auch trocken, 0,75-L-Flasche
 
• Frische und Finesse, Noten von Zitrusfrüchten mit einem Hauch von Blumen
 
• 8–10°C
 
• Salaten, Antipasti oder einfach so!",SUPERKNÜLLER,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Languedoc: Plaisir de vie blanc oder rosé ,https://offer-images.api.edeka/86750b6a-f1f3-4f1f-9382-ce4d5a9f936b_EAN_3760071130118_Pugibet_Plaisir-de-Vie-Chardonnay-Viognier-IGP-0-75L.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• blanc: von klarer goldgelber Farbe. Duftende reife Frucht- und Zitrus- noten. Vollmundig mit herrlicher Frische. Fruchtig und belebend
 
• 10°C
 
• leichten Speisen, Fisch und Meeresfrüchte",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Costières de Nîmes: Bio Château La Tour de Béraud rosé ,https://offer-images.api.edeka/d7702d76-74de-4e7c-a8f1-6a2aba1346fa_4897368001_Rose.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• Dieser Wein aus den Rebsorten Grenache und Mourvèdre besticht durch seine Farbe und seinen feinen Duft nach roten Früchten. Am Gaumen ist er frisch und lang im Abgang
 
• 10°C
 
• gegrillter Fisch und Geflügel, asiatische Küche",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Luberon Côtes du Ventoux Terra Venturi rot,https://offer-images.api.edeka/a42d429a-92f6-4b43-a07e-913dd5cdee89_3256811114413.png?imwidth=3840&imdensity=1,,"auch Rosé, 0,75-L-Flasche",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Loire: Vallée Loire Touraine Sauvignon blanc ,https://offer-images.api.edeka/33cba3b7-b4f1-49f1-b148-dbccadbe3944_3362721030405.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• fruchtig, erfrischend
 
• 6–8°C
 
• Fisch, Meeresfrüchte, Salat",,4.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Loire: Domaine de la Briaudière Muscadet Sèvre & Maine Sur Lie trocken ,https://offer-images.api.edeka/6160a0d1-e3d5-49fd-90a6-df6ed8486ce5_3467361234166.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• Aromen von weißen Pfirsichen, frisch und fruchtig
 
• 8–10°C
 
• alle Arten von Meeresfrüchten",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich/Elsass: Paul Mittnacht Crémant d’Alsace brut,https://offer-images.api.edeka/6c98e128-3b95-4fba-b291-994c6deefc08_Cremant_Paul_Mittnacht_0_75_Rose.png?imwidth=3840&imdensity=1,,"oder Rosé, 0,75-L-Flasche",,7.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Frankreich: Domaine Reyser AOC Alsace Pinot Blanc „Les Trois Collines“ ,https://offer-images.api.edeka/db0bad8d-946d-4f5f-b9b7-2a0e47685d66_2064100000306.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• fruchtbetonter Weißwein, an-sprechende Säure wirkt frisch und lebendig
 
• 10–12°C
 
• Salat mit gebratenem Fisch, Flammkuchen oder auch zu Ziegenkäse",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Spanien/Emporda: Perelada Inspirador Blanc trocken ,https://offer-images.api.edeka/25721c2a-5b3d-4cc7-801f-304779fd7bdc_8410743501221_65.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• intensives Aroma von gelben Früchten, würzigen Noten, vollmundig mit lebendiger Säure
 
• 10–12°C
 
• gegrilltem Meeresfisch, Salate",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Spanien/Emporda: Perelada Cap de Canons ,https://offer-images.api.edeka/5d09c46f-21d9-4a73-807f-1ba3d8e8d68f_CapDeCanons_02.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• kraftvolle Cuvée aus Garnacha und Syrah
 
• 16°C
 
• Schmorgerichte und Lamm",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Spanien: Perelada 3 Finques ,https://offer-images.api.edeka/b2d9f0c8-770d-49c4-bde5-5e11d2f9b3f9_8410743044513_50.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• Aromen von roten und schwarzen Früchten, blumig, ausgewogen
 
• 16–18°C
 
• Rindfleischgerichte, Wurst, kräftiger Käse",,7.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Spanien: Perelada 5 Finques ,https://offer-images.api.edeka/9656b6b9-7779-49c5-a794-776cc141f011_5_Finques_Reserva.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• Frucht- und Gewürzaroma, vollmundig, strukturiert
 
• 18°C
 
• kräftige Fleischgerichte, Käse",,14.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Italien/Lombardei: I frati Lugana Cà dei Frati ,https://offer-images.api.edeka/83297bcc-6dd9-4171-b5e3-789d94742daf_8058456380018_VOR.tif.png?imwidth=3840&imdensity=1,,"oder Rosa Cà dei Frati, 0,75-L-Flasche",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Italien/Trentino: Cavit Lagrein Trentino DOC,https://offer-images.api.edeka/f8b9807e-cfea-4a60-bb7f-4e946c24c46a_8007890264446_VOR.tif.png?imwidth=3840&imdensity=1,,"oder Pinot Grigio DOC, und weitere Sorten, 0,75-L-Flasche
 
• Pinot Grigio: Zitrus, grüner Apel und Mandelaromen
 
• 10–12°C
 
• helles Fleisch, Vorspeise und Fisch",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Italien/Treviso: Prosecco Casa dei Farive ,https://offer-images.api.edeka/4b58a29c-6d87-4a48-ae3a-c975e32219f2_8020502002038_iq.png?imwidth=3840&imdensity=1,,"0,75-L-Flasche
 
• fruchtige, dezente Aromen von Zitrusfrüchten
 
• 8°C
 
• Aperitif, zu sommerlichen Gerichten und Salaten",,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Lillet Aperitif weiß oder rosé ,https://offer-images.api.edeka/9d0621e2-c1e8-4ea2-ae08-1dc1ae23ff08_3057230000253_VOR.tif.png?imwidth=3840&imdensity=1,,"17% Vol., 0,75-L-Flasche",SUPERKNÜLLER,11.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Franziskaner Weissbier Naturtrüb,https://offer-images.api.edeka/9ebd1be0-673c-44f2-82a5-c479a329b5d4_135468007_a.png?imwidth=3840&imdensity=1,,"oder Alkoholfrei, Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,11.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Vitrex Naturelle ,https://offer-images.api.edeka/be52c5e6-6a62-4975-93fd-e949947177fa_4251093301680_VOR.tif.png?imwidth=3840&imdensity=1,,"1 L oder Vitrex Sports, verschiedene Sorten, z. B. Naturelle 0,75 L, PET-Flasche zzgl. 0,25 € Pfand",,0.39,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
EDEKA Fruchtsaft oder Nektar ,https://offer-images.api.edeka/83677d3e-1a23-46d9-9a2b-f1cf5eea4041_4311501733004_PER.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 1-L-PET-Flasche zzgl. 0,25 € Pfand",SUPERKNÜLLER,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Coca-Cola* oder Fanta-Orange ,https://offer-images.api.edeka/9157cfdb-5113-41ee-a1b4-304e86a7910d_Coca-Cola_2L.png?imwidth=3840&imdensity=1,,"(*koffeinhaltig), 2-L-PET-Flasche zzgl. 0,25 € Pfand",,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Bree Wein ,https://offer-images.api.edeka/23897387-4de0-4d74-a1ef-44aafdac9b4d_Bree_Rose_0_75_l_EAN_4003301035968.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 0,75-L-Flasche
 
• Pinot Noir Rosé: fruchtig, leicht, feine Süße
 
• 10 °C
 
• Fisch, helles Fleisch",,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Bree Wein ,https://offer-images.api.edeka/b6e6c471-d40a-4f2c-8e13-7541161f9c81_4003301035968_weinkarton_6er.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, Kiste mit 6 x 0,75-L-Flaschen
 
• Im 6er-Karton günstiger!
 Sie sparen² 1,98 € beim Kauf von 6 Flaschen gegenüber Einzelkauf. Dies entspricht einem Einzelpreis von: 3,00 €
 
• ²Nicht mit anderen Aktionen oder Bar-Rabatt-Coupons kombinierbar.",,18.00,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
DeBeukelaer Prinzen Rolle Schoko ,https://offer-images.api.edeka/a515b21f-12a8-497b-9572-8dc35797cb88_4001518115541_VOR.tif.png?imwidth=3840&imdensity=1,,400-g-Packung,SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
DeBeukelaer Prinzen Rolle Vollkorn ,https://offer-images.api.edeka/d88e955b-c6b4-4d15-82fc-5f9f2b12ad1f_61172200_PR_Vollkorn_352g.png?imwidth=3840&imdensity=1,,352-g-Packung,SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Manner Snack Minis Milch-Haselnuss Schnitte ,https://offer-images.api.edeka/383d8c36-f616-4a75-88c8-d3bec54647c7_5470699004-MANNER_SN.MI.MIL.HA.SCHN.5X25G.png?imwidth=3840&imdensity=1,,"5 Stück, 125-g-Packung",,0.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Manner Schnitten ,https://offer-images.api.edeka/d155f27d-1c0f-4713-9180-6664cddd66f5_20791_Manner_Neapolitaner_Fairtrade_400g_FRONTAL_-_300dpi.png?imwidth=3840&imdensity=1,,"verschiedene Sorten oder Törtchen, 400-g-Packung",,2.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Manner Snack Minis ,https://offer-images.api.edeka/da9c32c7-1f39-4610-baa9-6a58fd3f415f_2151860007.png?imwidth=3840&imdensity=1,,"verschiedene Sorten oder Vollkorn Neapolitaner, 300-g-Packung",,2.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Nimm 2 Lachgummi ,https://offer-images.api.edeka/b87e2620-3319-4b21-91d6-1258829d4441_121182007.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, z. B. klassisch 250 g, Packung",,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Funny-frisch Goldfischli Original,https://offer-images.api.edeka/c20a1301-4c48-490a-bc5b-8403aa5946d4_4000522060038_VOR.tif.png?imwidth=3840&imdensity=1,,"oder mit Sesam, 100-g-Packung",,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Pom-Bär Original oder Ketchup Style ,https://offer-images.api.edeka/aae7d59d-4b59-4b9f-ac7c-3fa202e5e25b_4000522105210.png?imwidth=3840&imdensity=1,,75-g-Packung,,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Lorenz Nic Nac’s ,https://offer-images.api.edeka/2a6400c5-625a-40ee-b83b-ddb041f9a943_4018077004896_frontal.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 110-g-Packung",,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Knoppers Big Pack ,https://offer-images.api.edeka/491aa7ae-9e1e-47b9-9a03-4a46ffe472fb_KNO_BigPack_frontal_mit_Aufsicht.png?imwidth=3840&imdensity=1,,"15 Stück, 375-g-Packung",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Ültje Erdnüsse geröstet & gesalzen ,https://offer-images.api.edeka/d1eba1e6-6399-4784-b2ad-67d31d0195ee_4004980409408_B_EK_Ger_ges_0900g_VORNE.png?imwidth=3840&imdensity=1,,900-g-Packung,SUPERKNÜLLER,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
EDEKA Genussmomente Lieblingspralinen ,https://offer-images.api.edeka/9f024df8-06d5-444f-ab74-6776400b3973_3248650008-E.GEN.PRALINENMISCHUNG_200G.png?imwidth=3840&imdensity=1,,"feinste Pralinenmischung, 200-g-Packung",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Ritter Sport Schokolade Bunte Vielfalt ,https://offer-images.api.edeka/b1a8fa7a-f89c-4426-ad71-7d2f88c01924_100g_BV_Alpenmilch_4000417601810.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 100-g-Tafel",SUPERKNÜLLER,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Chio Chips ,https://offer-images.api.edeka/b2d0ffd3-60ff-4d15-8cfb-c5dc2ddd8d99_5505890000.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 150-g-Packung",,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Hakle Toilettenpapier Klassisch Weiss,https://offer-images.api.edeka/f2433e43-795c-4f0c-905b-2abd07cc4159_4260344220021_Toilettenpapier_Kamille_8x150Blatt.png?imwidth=3840&imdensity=1,,"oder Kamille, 3-lagig, 8 x 150-Blatt-Packung",SUPERKNÜLLER,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Respekt Color Waschmittel Pulver,https://offer-images.api.edeka/1744463b-8578-4a0b-9086-619632086cf2_D1100012734192-h.png?imwidth=3840&imdensity=1,,"oder Vollwaschmittel, 20 Waschladungen, 1,35-kg-Packung",,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Kuschelweich Weichspüler ,https://offer-images.api.edeka/788c11c5-630c-428b-bee8-023990b87222_4013162031313_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 38 Waschladungen, 1-L-Flasche",SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Regina Küchentücher ,https://offer-images.api.edeka/87ca4ae8-5c57-4608-9c0f-b6fa53742abf_8004260454162_VOR.tif.png?imwidth=3840&imdensity=1,,"mit Herzen, 4 x 43 Blatt, Packung",SUPERKNÜLLER,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Nivea Dusche ,https://offer-images.api.edeka/3dcfca2f-fdde-4972-b108-0f20a796f05e_4005900932990_NIVEA_Shower_Creme_Soft_Pflegedusche-Retail.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 250-ml-Flasche",,1.75,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Dove Deo-Spray ,https://offer-images.api.edeka/2c32fbe8-7b66-41df-9c5b-eb5de2cd1ef5_8712561315975_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 150-ml-Dose",,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Guhl Shampoo ,https://offer-images.api.edeka/3cad1a87-9343-4717-a146-ae7fe2195658_4072600282373_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 250-ml-Flasche",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Guhl Spülung ,https://offer-images.api.edeka/980b18a8-ca58-460a-af42-b90dfad4ee35_4072600282380_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 200-ml-Flasche",SUPERKNÜLLER,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Tempo Taschentücher Klassik ,https://offer-images.api.edeka/6147459d-5ecf-40d2-9cf0-18d868574354_7322540787047_VOR.tif.png?imwidth=3840&imdensity=1,,"42 x 10 Stück oder Taschentücher-Box Trio, 3 x 100 Stück, Packung",SUPERKNÜLLER,4.44,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Colgate Zahncreme Max ,https://offer-images.api.edeka/e6f04577-9fcb-4e61-a200-a501e1591b75_8718951313224_T1.png?imwidth=3840&imdensity=1,,"verschiedene Sorten oder Sensations White, 75-ml-Packung",,1.69,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Claro Classic Geschirrspültabs ,https://offer-images.api.edeka/2ea2e68b-4a31-4d05-b29d-2f648e93c32d_2699820006_CLARO_CLASS.OEKO_TABS40WL_640G.png?imwidth=3840&imdensity=1,,"40 Tabs, 640-g-Packung",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
bebe Reinigungstücher ,https://offer-images.api.edeka/2e9c1957-71d4-42c7-ac8c-081f24b55312_BB_3574661678313_EMEA_Pflegende_Reinigungstuecher_Duo_2x25ct_000.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 2 x 25-Stück-Packung",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Regina Toilettenpapier Kamille ,https://offer-images.api.edeka/6b2abaf1-5e98-4cf1-addd-5b38319da5ad_8004260414494_VOR.tif.png?imwidth=3840&imdensity=1,,"3-lagig, 16 x 150-Blatt-Packung",SUPERKNÜLLER,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Carefree Slipeinlagen ,https://offer-images.api.edeka/add2334b-635c-42c3-922d-779614191878_3574661486314_CAREFR.COTTON_FEEL_NORMAL_56ST.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, z. B. Cotton Feel, 56 Stück, Packung",,2.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Spee Waschmittel oder Weißer Riese ,https://offer-images.api.edeka/477562f0-1a94-43e8-8a3e-2b2d15d37318_4015200031781_Spee-MP-19WL_1_14KG.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, z. B. Spee Universal Megaperls 1,14 kg, 19 Waschladungen, Packung",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
"Persil Universal-, Color-Pulver, Gel, Discs",https://offer-images.api.edeka/5435fedf-52c6-41c2-85df-49b0b5cb915e_4015200031835_Persil_Universal_Pulver_90WL.png?imwidth=3840&imdensity=1,,"oder Power Bars, verschiedene Sorten, z. B. Pulver 5,4 kg, 90 Waschladungen, Packung/Flasche",SUPERKNÜLLER,19.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
EDEKA Hühnchen- oder Entenfilet XXL ,https://offer-images.api.edeka/4abe96ef-226a-4915-be23-792da24aa70a_4311501763278_EDEKA_Huehnchenfilet_XXL_Snack_250g.png?imwidth=3840&imdensity=1,,250-g-Packung,,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Vitakraft Beef-Stick für Hunde ,https://offer-images.api.edeka/6156a419-41f6-42b3-ab91-10cb10e53efb_4008239230294_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 1 Stück, 12-g-Packung",,0.35,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Vitakraft Cat Stick ,https://offer-images.api.edeka/99155a64-ff16-48ed-82e1-a01675a1b618_4008239241924_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 3 x 6-g-Packung",,0.59,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Tante Fanny frischer XXL-Flammkuchenteig ,https://offer-images.api.edeka/394c4d88-71b7-4e01-8b58-c38fa18c6326_TF_Flammkuchenteig_XXL_350g_300dpi_jpg.png?imwidth=3840&imdensity=1,,350-g-XXL-Packung,,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Tante Fanny frischer XXL-Blech-Pizzateig,https://offer-images.api.edeka/ed42405d-5dc4-4073-815f-b38643bbd3de_Tante_Fanny_Pizza_XXL_550g_9120003413254.png?imwidth=3840&imdensity=1,,550-g-XXL-Packung,,2.22,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Camargue Fleur de Sel Meersalz ,https://offer-images.api.edeka/f842b209-c24c-4c48-b672-387b5f39feee_997413007_CAMARGUE_FLEUR_DE_SEL_125G.png?imwidth=3840&imdensity=1,,"100% natürliches, in der Sonne getrocknetes Meersalz, 125-g-Packung",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Bio Redoro Olivenöl Frutato ,https://offer-images.api.edeka/d01144cd-8909-4a75-a404-67c9f91a0b74_53107.png?imwidth=3840&imdensity=1,,"0,5-L-Flasche",,8.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Bio Redoro Aceto Balsamico di Modena ,https://offer-images.api.edeka/0cb41fa8-48ca-4658-99ac-bd370433d43e_8001302003241_VOR.tif.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 0,5-L-Flasche",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Hilcona Tortelloni Ricotta e Spinaci,https://offer-images.api.edeka/5bdbfd5f-2a44-4091-8fbc-b2627c0c0467_7610227895643_VOR.tif.png?imwidth=3840&imdensity=1,,"oder Carne & getrocknete Tomaten, 500-g-Packung",,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
