product_name,product_image,product_link,product_quantity,tag_label,price,product_information,store_address,store,category,date
MITAKOS Wassermelone*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/39326098.png/jcr:content/39326098.png,https://www.penny.de/angebote/begebt-euch-auf-eine-griechische-genussreise/mitakos-wassermelone,"je 275-ml-Flasche

								(1 Liter = 3.60)",Aktion,0.99,"Fruchtweincocktail aromatisiert, 6,9% vol",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Begebt euch auf eine griechische Genussreise,2023-07-05
OUZO 12 Anislikör*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/33547458.png/jcr:content/33547458.png,https://www.penny.de/angebote/begebt-euch-auf-eine-griechische-genussreise/ouzo-12-anislikoer,"je 0,7-Liter-Flasche

								(1 Liter = 12.84)",-18%,8.99,38% vol,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Begebt euch auf eine griechische Genussreise,2023-07-05
TABASCO Pepper Sauce Duo*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/31206105.png/jcr:content/31206105.png,https://www.penny.de/angebote/spart-richtig-satt/tabasco-pepper-sauce-duo,"je 2 x 60-ml-Flasche

								(1 Liter = 39.92)",Aktion,4.79,Chipotle und Brand,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
LORADO Thunfisch in Sauce*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/40210601.png/jcr:content/40210601.png,https://www.penny.de/angebote/spart-richtig-satt/lorado-thunfisch-in-sauce,"je 185-g-Dose

								(1 kg = 8.05)",Aktion,1.49,Asia oder Italia,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
SAN FABIO Pizza Brötchen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/25791728.png/jcr:content/25791728.png,https://www.penny.de/angebote/spart-richtig-satt/san-fabio-pizza-broetchen,"je 250-g-Beutel

								(1 kg = 6.76)",Aktion,1.69,Klassik oder Olive,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
NESTLÉ Cerealien*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/36546170.png/jcr:content/36546170.png,https://www.penny.de/angebote/spart-richtig-satt/nestle-cerealien,"je 600-g-Packung

								(1 kg = 6.65)",-33%,3.99,"Cini Minis Churros, je 600-g-Packung (1 kg = 6.65) oder
Lion Cereals, je 675-g-Packung (1 kg = 5.91)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
TEEKANNE Bio cold & fresh*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/39206526_01.png/jcr:content/39206526_01.png,https://www.penny.de/angebote/spart-richtig-satt/teekanne-bio-cold--fresh,"je 45-g-Packung

								(1 kg = 55.33)",Aktion,2.49,"Pfirsich Maracuja, je 45-g-Packung (1 kg = 55.33) oder
Grapefruit Minze Ingwer, je 41,25-g-Packung (1 kg = 60.36)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
NESTLÉ Schokoriegel,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/30202088.png/jcr:content/30202088.png,https://www.penny.de/angebote/spart-richtig-satt/nestle-schokoriegel,"je 4 x 40-g-Packung

								(1 kg = 9.31)",-34%,1.49,"KitKat Chunky Milk, je 4 x 40-g-Packung (1 kg = 9.31) oder
Lion, je 5 x 30-g-Packung (1 kg = 9.93)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
FERRERO Kinder Schoko-Bons*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/23862510.png/jcr:content/23862510.png,https://www.penny.de/angebote/spart-richtig-satt/ferrero-kinder-schoko-bons,"je 225-g-Beutel

								(1 kg = 15.51)",Aktion,3.49,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
LORENZ Pommels*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/37728764.png/jcr:content/37728764.png,https://www.penny.de/angebote/spart-richtig-satt/lorenz-pommels,"je 200-g-Beutel

								(1 kg = 9.95)",Aktion,1.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
LORENZ Monster Munch*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/37728764_01.png/jcr:content/37728764_01.png,https://www.penny.de/angebote/spart-richtig-satt/lorenz-monster-munch,"je 160-g-Beutel

								(1 kg = 12.44)",Aktion,1.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
VOLVIC Touch*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/29523885.png/jcr:content/29523885.png,https://www.penny.de/angebote/spart-richtig-satt/volvic-touch,"je 0,75-Liter-PET-Flasche

								(1 Liter = 1.05)",-36%,0.79,"Verschiedene Sorten, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
MMchen Extra Sekt*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/38509358.png/jcr:content/38509358.png,https://www.penny.de/angebote/spart-richtig-satt/mmchen-extra-sekt,"je 0,2-Liter-Flasche

								(1 Liter = 4.95)",-33%,0.99,"Trocken nicht in allen Märkten erhältlich.

0,2 Liter
Rosé trocken oder trocken",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
DR.BEST Zahnbürste*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/33755822.png/jcr:content/33755822.png,https://www.penny.de/angebote/spart-richtig-satt/drbest-zahnbuerste,je 3-Stück-Packung,Aktion,2.49,"Original, mittel",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
ODOL-MED3*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/33755822_01.png/jcr:content/33755822_01.png,https://www.penny.de/angebote/spart-richtig-satt/odol-med3,"je 3 x 75-ml-Packung

								(1 Liter = 17.73)",Aktion,3.99,2 x White and Shine + 1 x Brilliant White gratis,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
FA Duschgel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/38004532.png/jcr:content/38004532.png,https://www.penny.de/angebote/spart-richtig-satt/fa-duschgel,"je 400-ml-Flasche

								(1 Liter = 3.98)",Aktion,1.59,Verschiedene Sorten,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
FA Deospray*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/38004532_01.png/jcr:content/38004532_01.png,https://www.penny.de/angebote/spart-richtig-satt/fa-deospray,"je 250-ml-Dose

								(1 Liter = 8.88)",Aktion,2.22,Pink Passion,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
AUTAN*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/29271926.png/jcr:content/29271926.png,https://www.penny.de/angebote/spart-richtig-satt/autan,"je 100-ml-Flasche

								(1 Liter = 59.50)",Aktion,5.95,"AUTAN MULTI INSECT INSEKTENSCHUTZ und ZECKENSCHUTZ vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformationen lesen.

Zeckenschutz oder Multi Insect Spray, je 100-ml-Flasche (1 Liter = 59.50) oder
Akut Gel, je 25-ml-Flasche (1 Liter = 238.00)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
ZEWA Wisch & Weg,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/38762507.png/jcr:content/38762507.png,https://www.penny.de/angebote/spart-richtig-satt/zewa-wisch--weg,je 2 x 72 Blatt,Preisknaller,2.79,Limited Edition „Smart haushalten“,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Spart richtig satt,2023-07-05
MONSTER Energy-Drink,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/8224380.png/jcr:content/8224380.png,https://www.penny.de/angebote/framstag/monster-energy-drink,"je 0,5-Liter-Dose

								(1 Liter = 1.70)",Preisknaller,0.85,"Verschiedene Sorten, mit oder ohne Zucker, koffein- und taurinhaltig, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Framstag,2023-07-05
MARKTLIEBE Romatomaten,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/8589640.png/jcr:content/8589640.png,https://www.penny.de/angebote/framstag/marktliebe-romatomaten,"je 500-g-Schale

								(1 kg = 1.98)",-33%,0.99,"Spanien, Niederlande, Kl. I",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Framstag,2023-07-05
WAGNER Piccolinis,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Wagner.png/jcr:content/KW27_Wagner.png,https://www.penny.de/angebote/framstag/wagner-piccolinis,"Preis mit Coupon: 1.77 €, Preis ohne Coupon: 1.88 €, je 9 x 30g-Packung",App Coupon,1.77*,"Gültig vom 7.7.2023 bis 8.7.2023
• Verschiedene Sorten
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 9 x 30g-Packung
• Grundpreis mit App Coupon: 1kg = 6.56 €
• Grundpreis ohne App Coupon: 1kg = 6.96 €",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Framstag,2023-07-05
20% Rabatt,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Ferrero_Rabattaktion.png/jcr:content/KW27_Ferrero_Rabattaktion.png,https://www.penny.de/angebote/framstag/20-rabatt,auf alle  Ferrero-Kühlartikel*,,20%,"*Rabattaktion gilt nicht für Tiefkühlartikel.
Gültig vom 7.7.–8.7.2023.",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Framstag,2023-07-05
7fach °Punkte auf Naturgut Produkte!,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/1080x1009_Framstag_Naturgut_7fach.jpg/jcr:content/1080x1009_Framstag_Naturgut_7fach.jpg,https://www.penny.de/angebote/framstag/7fach-punkte-auf-naturgut-produkte,"Gültig vom Fr, 07.07. bis Sa, 08.07.2023",,,"So funktioniert‘s: Coupon mit der (mobilen) PAYBACK Karte an der Kasse vorlegen ODER vor dem Einkauf in der PENNY App, der PAYBACK App, auf PAYBACK.de oder am PENNY Service-Punkt im Markt aktivieren. Die °Punktegutschrift erfolgt nach dem Einkauf. Der Coupon gilt ab einem Mindest-umsatz von 2€ in der angebotenen Kategorie. Er ist nur einmalig und nicht nachträglich einlösbar und darf nicht vervielfältigt werden.",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Framstag,2023-07-05
product_name,product_image,product_link,product_quantity,tag_label,price,product_information,store_address,store,category,date
MARKTLIEBE Avocado,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/12857660.png/jcr:content/12857660.png,https://www.penny.de/angebote/highlights-der-woche/marktliebe-avocado,je Stück,-50%,0.49,"Peru, Brasilien, Kolumbien, Sorte: Hass, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-05
Avocado,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Avocado.png/jcr:content/KW27_Avocado.png,https://www.penny.de/angebote/highlights-der-woche/avocado,"Preis mit Coupon: 0.44 €, Preis ohne Coupon: 0.49 €, je Stück",App Coupon,0.44*,"Gültig vom 3.7.2023 bis 8.7.2023
• Peru, Brasilien, Kolumbien
• Sorte: Hass
• Klasse 1
• Preis mit Coupon: 0.44 €
• Preis ohne Coupon: 0.49 €
• Je Stück",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-05
GÉRAMONT Weichkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/2435840.png/jcr:content/2435840.png,https://www.penny.de/angebote/highlights-der-woche/geramont-weichkaese,"je 200-g-Packung

								(1 kg = 9.95)",-39%,1.99,Verschiedene Sorten und Fettstufen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-05
GÉRAMONT Käsescheiben,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/2435840_01.png/jcr:content/2435840_01.png,https://www.penny.de/angebote/highlights-der-woche/geramont-kaesescheiben-,"je 150-g-Packung

								(1 kg = 13.27)",-39%,1.99,"Natur, 60% Fett i. Tr.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-05
JACOBS Kaffee*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/27576981.png/jcr:content/27576981.png,https://www.penny.de/angebote/highlights-der-woche/jacobs-kaffee,"je 500-g-Packung

								(1 kg = 7.98)",-36%,3.99,"Sorte, Meisterröstung nicht in allen Märkten erhältlich
Verschiedene Sorten, gemahlen",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-05
MARKTLIEBE Kernarme Wassermelone*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/11526170.png/jcr:content/11526170.png,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-kernarme-wassermelone,je kg,Aktion,0.99,"Die rote Farbe ihres Fruchtfleisches ist charakteristisch für Wassermelonen. Mit über 90% Wasseranteil sind sie der perfekte Durstlöscher an heißen Sommertagen.

Kernarm
Spanien, Italien, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
MARKTLIEBE Honigmelone,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/22615057.png/jcr:content/22615057.png,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-honigmelone,je Stück,-16%,2.49,"Wegen ihres süßen Geschmacks zählen Honigmelonen zu den beliebtesten Melonensorten.

Spanien, Marokko, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
MARKTLIEBE Galiamelone,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/22615050.png/jcr:content/22615050.png,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-galiamelone,je Stück,-20%,1.99,"Charakteristisch für Galiamelonen ist die gelbe Schale, die von einem feinmaschigen Netz überzogen ist. Schön gekühlt ist sie die optimale Dessertmelone.

Spanien, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
MARKTLIEBE Melone Piel de Sapo*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/14550530.png/jcr:content/14550530.png,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-melone-piel-de-sapo,je Stück,Aktion,2.49,"Futuromelonen, auch als Piel de Sapo bekannt, schmecken süß-aromatisch und sind zugleich knackig und erfrischend. Futuromelonen schmecken hervorragend als Beilage zu rohem Schinken.

Spanien, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
Süßkirschen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/13543260.png/jcr:content/13543260.png,https://www.penny.de/angebote/obst-und-gemuese/susskirschen,"je 100 g

								(1 kg = 4.90)",Aktion,0.49,"Türkei, Griechenland, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
NATURGUT Bio Snackpaprika,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Paprika.png/jcr:content/KW27_Paprika.png,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-snackpaprika,"Preis mit Coupon: 1.29 €, Preis ohne Coupon: 1.79 €, je 150g-Packung",App Coupon,1.29*,"Gültig vom 3.7.2023 bis 8.7.2023
• Spanien
• Klasse 2
• Preis mit Coupon: 1.29 €
• Preis ohne Coupon: 1.79 €
• Je 150g-Packung
• Grundpreis mit App Coupon: 1kg = 8.60 €
• Grundpreis ohne App Coupon: 1kg = 11.93 €",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
"Rote Äpfel, Sorte s. Etikett",https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Apfel.png/jcr:content/KW27_Apfel.png,https://www.penny.de/angebote/obst-und-gemuese/rote-aepfel-sorte-s-etikett,"Preis mit Coupon: 2.29 €, Preis ohne Coupon: 2.89 €, je 2kg-Netz",App Coupon,2.29*,"Gültig vom 3.7.2023 bis 8.7.2023
• Deutschland, Polen
• Klasse 2
• Preis mit Coupon: 2.29 €
• Preis ohne Coupon: 2.89 €
• Je 2kg-Netz
• Grundpreis mit App Coupon: 1kg = 1.15 €
• Grundpreis ohne App Coupon: 1kg = 1.45 €",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-05
Jede Woche neu – viele Extra°Punkte für dich!,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/CHDW_ab_KW13_23/1080x1009_Perso_CHDW.jpg/jcr:content/1080x1009_Perso_CHDW.jpg,https://www.penny.de/angebote/payback-angebote/jede-woche-neu--viele-extrapunkte-fuer-dich,"Gültig Mo, 03.07. bis Sa, 08.07.2023",,,"So funktioniert´s: eCoupon vor dem Einkauf in der PENNY App, der PAYBACK App, auf PAYBACK.de oder am PENNY Service-Punkt im Markt aktivieren. Die Einlösung erfolgt automatisch durch Vorlage der (mobilen) PAYBACK Karte beim Einkauf.
Die °Punktegutschrift erfolgt nach dem Einkauf. Gültig ab einem rabattfähigen Mindestumsatz von 2€ in der angebotenen Kategorie. Der Coupon ist nur einmalig und nicht nachträglich einlösbar und darf nicht vervielfältigt werden.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,PAYBACK Angebote,2023-07-05
KERRYGOLD Irische Butter,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/6648720.png/jcr:content/6648720.png,https://www.penny.de/angebote/kuehlregal/kerrygold-irische-butter,"je 250-g-Packung

								(1 kg = 7.16)",-40%,1.79,,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
LÄTTA Halbfettmargarine,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/36704069.png/jcr:content/36704069.png,https://www.penny.de/angebote/kuehlregal/laetta-halbfettmargarine,"je 450-g-Becher

								(1 kg = 2.64)",-40%,1.19,Verschiedene Sorten und Fettstufen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
BAUER Cheestrings*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/26586529.png/jcr:content/26586529.png,https://www.penny.de/angebote/kuehlregal/bauer-cheestrings,"je 80-g-Packung

								(1 kg = 22.38)",-18%,1.79,"Original oder Gouda, 40% Fett i. Tr.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
KERRYGOLD Cheddar,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/3497670.png/jcr:content/3497670.png,https://www.penny.de/angebote/kuehlregal/kerrygold-cheddar,"je 150-g-Packung

								(1 kg = 9.93)",Preisknaller,1.49,"Würzig oder herzhaft, 48% Fett i. Tr.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
KERRYGOLD Reibekäse*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/3497670_01.png/jcr:content/3497670_01.png,https://www.penny.de/angebote/kuehlregal/kerrygold-reibekaese,"je 150-g-Packung

								(1 kg = 9.93)",Aktion,1.49,"Verschiedene Sorten, 50% Fett i. Tr.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
MÜLLER Froop Joghurt*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/35677787.png/jcr:content/35677787.png,https://www.penny.de/angebote/kuehlregal/mueller-froop-joghurt,"je 150-g-Becher

								(1 kg = 1.93)",-57%,0.29,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
EHRMANN Grand Dessert,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/27446555.png/jcr:content/27446555.png,https://www.penny.de/angebote/kuehlregal/ehrmann-grand-dessert,"je 190-g-Becher

								(1 kg = 2.58)",-50%,0.49,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
ZOTT Monte Schoko*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/39175721.png/jcr:content/39175721.png,https://www.penny.de/angebote/kuehlregal/zott-monte-schoko,"je 12 x 55-g-Becher

								(1 kg = 3.62)",Aktion,2.39,,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
MÜLLER Reine Buttermilch,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/19215840.png/jcr:content/19215840.png,https://www.penny.de/angebote/kuehlregal/mueller-reine-buttermilch,"je 500-g-Flasche

								(1 kg = 1.18)",-40%,0.59,Max. 1% Fett,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-05
