product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store
Dr. Oetker Marmorette Splits,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2180145/22553294-33_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2180145,,"je 4 x 100-g-Becher-Pckg , (1 kg = 3.73)",Aktion,"1,49 €","je 4 x 100-g-Becher-Pckg , (1 kg = 3.73)",Felix-Wankel-Strasse 20,Rewe
Weihenstephan Naturjoghurt mild,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/3079120/35879709-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #3079120,,"versch. Sorten , je 500-g-Becher , (1 kg = 1.98)",Knaller,"0,99 €","versch. Sorten , je 500-g-Becher , (1 kg = 1.98)",Felix-Wankel-Strasse 20,Rewe
"Mini Donuts Kakao
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8436921/31449449-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8436921,,"frittiertes Hefeteiggebäck dekoriert mit dunkler kakaohaltiger Glasur , je 180-g-Pckg , (1 kg = 11.06)",Aktion,"1,99 €","frittiertes Hefeteiggebäck dekoriert mit dunkler kakaohaltiger Glasur , je 180-g-Pckg , (1 kg = 11.06)",Felix-Wankel-Strasse 20,Rewe
"Pink Donut
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2947985/27096652-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2947985,,je St,Aktion,"1,00 €",je St,Felix-Wankel-Strasse 20,Rewe
Delik. roter Heringssalat,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/1351114/22259575-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #1351114,,je 100 g,Aktion,"1,29 €",je 100 g,Felix-Wankel-Strasse 20,Rewe
Rama Cremefine,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/0882076/39780862-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #882076,,"je 250-ml-Fl , (1 l = 3.56)",Knaller,"0,89 €","je 250-ml-Fl , (1 l = 3.56)",Felix-Wankel-Strasse 20,Rewe
Rama Cremefine,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8455146/39781021-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8455146,,"100% Pflanzlich , je 200-ml-Becher , (1 l = 4.45)",Knaller,"0,89 €","100% Pflanzlich , je 200-ml-Becher , (1 l = 4.45)",Felix-Wankel-Strasse 20,Rewe
Ehrmann Almighurt,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/5881480/1440570-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #5881480,,"versch. Sorten , je 500-g-Glas , (1 kg = 2.00) , zzgl. 0.15 Pfand",Aktion,"1,00 €","versch. Sorten , je 500-g-Glas , (1 kg = 2.00) , zzgl. 0.15 Pfand",Felix-Wankel-Strasse 20,Rewe
Müller Müllermilch,https://img.rewe-static.de/REWE_TZ26_2023/3529711/38713706-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #3529711,,"Schoko , je 400-ml-Fl , (1 l = 1.98)",Aktion,"0,79 €","Schoko , je 400-ml-Fl , (1 l = 1.98)",Felix-Wankel-Strasse 20,Rewe
Müller Froop,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2297914/1184910-33_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2297914,,"versch. Sorten , je 150-g-Becher , (1 kg = 2.60)",Aktion,"0,39 €","versch. Sorten , je 150-g-Becher , (1 kg = 2.60)",Felix-Wankel-Strasse 20,Rewe
Exquisa Quark Genuss,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/9254943/24260606-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #9254943,,"versch. Sorten , je 500-g-Becher , (1 kg = 2.98)",Aktion,"1,49 €","versch. Sorten , je 500-g-Becher , (1 kg = 2.98)",Felix-Wankel-Strasse 20,Rewe
Bergader Bergbauern Käse mild-nussig,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7238790/27521609-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7238790,,"Schnittkäse, 48% Fett i.Tr. , je 150-g-Pckg , (1 kg = 10.60)",Aktion,"1,59 €","Schnittkäse, 48% Fett i.Tr. , je 150-g-Pckg , (1 kg = 10.60)",Felix-Wankel-Strasse 20,Rewe
Berief Bio Barista Hafer oder Hafer Natur,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8156317/28061400-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8156317,,je 1-l-Pckg,Aktion,"1,49 €",je 1-l-Pckg,Felix-Wankel-Strasse 20,Rewe
Magnum Double Starchaser,https://img.rewe-static.de/REWE_TZ26_2023/8902524/38597331-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8902524,,"je 255-ml-Pckg , (1 l = 7.80)",Knaller,"1,99 €","je 255-ml-Pckg , (1 l = 7.80)",Felix-Wankel-Strasse 20,Rewe
Langnese Cornetto Classico,https://img.rewe-static.de/REWE_TZ26_2023/8097223/29199944-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8097223,,"je 540-ml-Pckg , (1 l = 3.69)",Knaller,"1,99 €","je 540-ml-Pckg , (1 l = 3.69)",Felix-Wankel-Strasse 20,Rewe
McCain Golden Longs,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/6720617/1220350-73_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #6720617,,"tiefgefroren , je 1000-g-Btl",Aktion,"2,79 €","tiefgefroren , je 1000-g-Btl",Felix-Wankel-Strasse 20,Rewe
McCain 1-2-3 Frites Original,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/5599768/1220360-66_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #5599768,,"tiefgefroren , je 1500-g-Btl , (1 kg = 1.86)",Aktion,"2,79 €","tiefgefroren , je 1500-g-Btl , (1 kg = 1.86)",Felix-Wankel-Strasse 20,Rewe
Mondelez Eis Pints Oreo,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8515448/32627975-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8515448,,"je 480-ml-Becher , (1 l = 7.27)",Aktion,"3,49 €","je 480-ml-Becher , (1 l = 7.27)",Felix-Wankel-Strasse 20,Rewe
Coppenrath & Wiese Sahne Rolle,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7157825/38258622-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7157825,,"versch. Sorten, tiefgefroren , je 350-g-Pckg , (1 kg = 7.11)",Aktion,"2,49 €","versch. Sorten, tiefgefroren , je 350-g-Pckg , (1 kg = 7.11)",Felix-Wankel-Strasse 20,Rewe
Costa Tintenfischringe knusprig,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8193370/28552623-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8193370,,"tiefgefroren , je 300-g-Btl , (1 kg = 16.63)",Aktion,"4,99 €","tiefgefroren , je 300-g-Btl , (1 kg = 16.63)",Felix-Wankel-Strasse 20,Rewe
Gustavo Gusto Extra Luftig Pizza Salame,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8818697/37008681-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8818697,,"tiefgefroren , je 330-g-Pckg , (1 kg = 9.06)",Aktion,"2,99 €","tiefgefroren , je 330-g-Pckg , (1 kg = 9.06)",Felix-Wankel-Strasse 20,Rewe
Iglo Feine Landschnitzel Wiener Art,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/1412463/23325799-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #1412463,,"tiefgefroren , je 350-g-Pckg , (1 kg = 11.40)",Aktion,"3,99 €","tiefgefroren , je 350-g-Pckg , (1 kg = 11.40)",Felix-Wankel-Strasse 20,Rewe
Gustavo Gusto Extra Luftig Pizza Margherita,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7753912/37008679-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7753912,,"tiefgefroren , je 310-g-Pckg , (1 kg = 9.65)",Aktion,"2,99 €","tiefgefroren , je 310-g-Pckg , (1 kg = 9.65)",Felix-Wankel-Strasse 20,Rewe
Wagner Big City Pizza Budapest,https://img.rewe-static.de/REWE_TZ26_2023/2670547/29010095-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2670547,,"tiefgefroren , je 400-g-Pckg , (1 kg = 4.43)",Knaller,"1,77 €","tiefgefroren , je 400-g-Pckg , (1 kg = 4.43)",Felix-Wankel-Strasse 20,Rewe
Wagner Die Backfrische Mozzarella,https://img.rewe-static.de/REWE_TZ26_2023/0878564/26347635-40_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #878564,,"tiefgefroren , je 350-g-Pckg , (1 kg = 5.06)",Knaller,"1,77 €","tiefgefroren , je 350-g-Pckg , (1 kg = 5.06)",Felix-Wankel-Strasse 20,Rewe
Schöller Multipackung Kaktus,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2713121/24901113-34_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2713121,,"je 9 x 45-ml-Pckg , (1 l = 5.48)",Knaller,"2,22 €","je 9 x 45-ml-Pckg , (1 l = 5.48)",Felix-Wankel-Strasse 20,Rewe
Schöller Multipackung Pirulo Watermelon,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8255247/28786646-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8255247,,"je 5 x 73-ml-Pckg , (1 l = 6.08)",Knaller,"2,22 €","je 5 x 73-ml-Pckg , (1 l = 6.08)",Felix-Wankel-Strasse 20,Rewe
Iglo Gemüse-Ideen italienisch,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/0529482/2971930-71_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #529482,,"tiefgefroren , je 480-g-Pckg , (1 kg = 4.63)",Aktion,"2,22 €","tiefgefroren , je 480-g-Pckg , (1 kg = 4.63)",Felix-Wankel-Strasse 20,Rewe
Iglo Rahm-Königsgemüse,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/0531068/20883725-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #531068,,"tiefgefroren , je 500-g-Pckg , (1 kg = 4.44)",Aktion,"2,22 €","tiefgefroren , je 500-g-Pckg , (1 kg = 4.44)",Felix-Wankel-Strasse 20,Rewe
Mövenpick Caffè Crema oder Gusto Italiano,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/0525299/34644642-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #525299,,"ganze Bohnen , je 1000-g-Btl",Aktion,"9,99 €","ganze Bohnen , je 1000-g-Btl",Felix-Wankel-Strasse 20,Rewe
Jacobs Gold,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/0721271/1427840-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #721271,,"löslicher Bohnenkaffee , je 200-g-Glas , (1 kg = 29.95)",Aktion,"5,99 €","löslicher Bohnenkaffee , je 200-g-Glas , (1 kg = 29.95)",Felix-Wankel-Strasse 20,Rewe
Zentis Belmandel oder Nusspli Original,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7717585/37817446-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7717585,,"je 300-g-Glas , (1 kg = 6.67)",Aktion,"2,00 €","je 300-g-Glas , (1 kg = 6.67)",Felix-Wankel-Strasse 20,Rewe
"Mehrkornbrötchen
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7194052/27401666-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7194052,,je St,Knaller,"0,29 €",je St,Felix-Wankel-Strasse 20,Rewe
Dallmayr Capsa,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2199107/32817775-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2199107,,"versch. Sorten , je 56-g-Pckg , (1 kg = 44.46)",Aktion,"2,49 €","versch. Sorten , je 56-g-Pckg , (1 kg = 44.46)",Felix-Wankel-Strasse 20,Rewe
"Ciabatta
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/7724912/37553555-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #7724912,,"je 300-g-St , (1 kg = 3.30)",Aktion,"0,99 €","je 300-g-St , (1 kg = 3.30)",Felix-Wankel-Strasse 20,Rewe
"Weltmeisterbrötchen
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8787963/36447893-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8787963,,je St,Aktion,"0,45 €",je St,Felix-Wankel-Strasse 20,Rewe
"Käsebrötchen
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2849365/25375105-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2849365,,je St,Aktion,"0,69 €",je St,Felix-Wankel-Strasse 20,Rewe
REWE Beste Wahl Chia Vital Schnitte,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8361895/38022175-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8361895,,"je 500-g-Pckg , (1 kg = 3.38)",Aktion,"1,69 €","je 500-g-Pckg , (1 kg = 3.38)",Felix-Wankel-Strasse 20,Rewe
Brandt Finn Crisp,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/9559124/2264070-47_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #9559124,,"versch. Sorten , je 200-g-Pckg , (1 kg = 7.45)",Aktion,"1,49 €","versch. Sorten , je 200-g-Pckg , (1 kg = 7.45)",Felix-Wankel-Strasse 20,Rewe
Breitsamer Honig Faires Frühstück,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2839983/25394872-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2839983,,"je 350-g-Fl , (1 kg = 10.83)",Aktion,"3,79 €","je 350-g-Fl , (1 kg = 10.83)",Felix-Wankel-Strasse 20,Rewe
Butcher’s Burger Buns Lauge,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8686039/35041219-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8686039,,"je 300-g-Pckg , (1 kg = 4.63)",Aktion,"1,39 €","je 300-g-Pckg , (1 kg = 4.63)",Felix-Wankel-Strasse 20,Rewe
"Korn an Korn
            2",https://img.rewe-static.de/REWE_CENTER_HZ26_2023/2311313/11479020-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #2311313,,"je 750-g-St , (1 kg = 3.32)",Aktion,"2,49 €","je 750-g-St , (1 kg = 3.32)",Felix-Wankel-Strasse 20,Rewe
Melitta Auslese Kaffee,https://img.rewe-static.de/REWE_TZ26_2023/0167266/21439610-46_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #167266,,"versch. Sorten, gemahlener Bohnenkaffee , je 500-g-Pckg , (1 kg = 7.98)",Knaller,"3,99 €","versch. Sorten, gemahlener Bohnenkaffee , je 500-g-Pckg , (1 kg = 7.98)",Felix-Wankel-Strasse 20,Rewe
Schwartau Samt Fruchtaufstrich,https://img.rewe-static.de/REWE_CENTER_HZ26_2023/8085646/37041126-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg-rohrbach/831061/rewe-center-felix-wankel-strasse-20/?icid=marktseiten_rewe-de%3Amarktseite-831061_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn #8085646,,"Aprikose , je 270-g-Glas , (1 kg = 7.37)",Aktion,"1,99 €","Aprikose , je 270-g-Glas , (1 kg = 7.37)",Felix-Wankel-Strasse 20,Rewe
