product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Captain Morgan Spiced Gold,https://img.rewe-static.de/REWE27_2023/9801480/3448730-44_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#9801480,,"35% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Aktion,"9,99 €","35% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Skyy Vodka,https://img.rewe-static.de/REWE27_2023/8043779/6729520-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8043779,,"40% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Aktion,"9,99 €","40% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Southern Comfort Whiskey Liqueur,https://img.rewe-static.de/REWE27_2023/4859383/3039040-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#4859383,,"35% Vol. , je 0,7-l-Fl , (1 l = 14.99)",Aktion,"10,49 €","35% Vol. , je 0,7-l-Fl , (1 l = 14.99)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Aperol Spritz,https://img.rewe-static.de/REWE27_2023/7700015/39593918-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7700015,,"10,5% Vol. , je 3 x 0,2-l-Fl.-Pckg , (1 l = 11.65)",Aktion,"6,99 €","10,5% Vol. , je 3 x 0,2-l-Fl.-Pckg , (1 l = 11.65)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Schweppes,https://img.rewe-static.de/REWE27_2023/0106495/1587750-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#106495,,"versch. Sorten , je 1,25-l-Fl , (1 l = 1.19) , zzgl. 0.25 Pfand",Aktion,"1,49 €","versch. Sorten , je 1,25-l-Fl , (1 l = 1.19) , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Alkoholfreie Cocktails,https://img.rewe-static.de/REWE27_2023/8744825/35946316-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8744825,,"versch. Sorten , je 500-ml-Fl , (1 l = 2.38) , zzgl. 0.25 Pfand",Aktion,"1,19 €","versch. Sorten , je 500-ml-Fl , (1 l = 2.38) , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Granatapfelsaft,https://img.rewe-static.de/REWE27_2023/8628248/34434697-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8628248,,"je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Aktion,"1,59 €","je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Effect Energy Drink,https://img.rewe-static.de/REWE27_2023/0079989/2956730-40_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#79989,,"koffeinhaltig , je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"1,99 €","koffeinhaltig , je 1-l-Fl , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Bacardi Carta Blanca Superior,https://img.rewe-static.de/REWE27_2023/0150614/2231280-70_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#150614,,"37,5% Vol. oder Razz 32% Vol. , je 0,7-l-Fl , (1 l = 15.70)",Aktion,"10,99 €","37,5% Vol. oder Razz 32% Vol. , je 0,7-l-Fl , (1 l = 15.70)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Licor 43 Cuarenta y Tres,https://img.rewe-static.de/REWE27_2023/9602054/3240580-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#9602054,,"31% Vol. , je 0,7-l-Fl , (1 l = 18.56)",Aktion,"12,99 €","31% Vol. , je 0,7-l-Fl , (1 l = 18.56)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
La Cheteau Crémant de Loire Brut,https://img.rewe-static.de/REWE27_2023/0156894/2500420-27_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#156894,,"je 0,75-l-Fl , (1 l = 7.32)",Aktion,"5,49 €","je 0,75-l-Fl , (1 l = 7.32)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Pitú Cachaca,https://img.rewe-static.de/REWE27_2023/8324771/29499469-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8324771,,"38% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Aktion,"9,99 €","38% Vol. , je 0,7-l-Fl , (1 l = 14.27)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Mangaroca Batida de Coco,https://img.rewe-static.de/REWE27_2023/0540331/966160-18_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#540331,,"16% Vol. , je 0,7-l-Fl , (1 l = 12.84)",Aktion,"8,99 €","16% Vol. , je 0,7-l-Fl , (1 l = 12.84)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Bombay Sapphire London Dry Gin,https://img.rewe-static.de/REWE27_2023/0581690/3295840-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#581690,,"40% Vol. oder Citron Pressé 37,5 Vol. , je 0,7-l-Fl , (1 l = 24.27)",Aktion,"16,99 €","40% Vol. oder Citron Pressé 37,5 Vol. , je 0,7-l-Fl , (1 l = 24.27)",Am Grünen Hag 2,Rewe,Dein Markt für Sommercocktails,2023-07-07
Mini Cherry Rispentomaten,https://img.rewe-static.de/REWE27_2023/7206422/13008150-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7206422,,"Kl. I , je 200-g-Schale , (1 kg = 8.95)",Aktion,"1,79 €","Kl. I , je 200-g-Schale , (1 kg = 8.95)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Kopfsalat,https://img.rewe-static.de/REWE27_2023/1365388/20191584-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1365388,,"Kl. I , je St",Aktion,"0,79 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Gelbe Speisezwiebeln,https://img.rewe-static.de/REWE27_2023/8051780/11268270-19_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8051780,,"Ursprung: siehe Etikett, Kl. II , je 1-kg-Netz",Aktion,"1,79 €","Ursprung: siehe Etikett, Kl. II , je 1-kg-Netz",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Rote Bio Spitzpaprika,https://img.rewe-static.de/REWE27_2023/8301580/34524105-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8301580,,"Kl. II , je 1 kg",,"6,99 €","Kl. II , je 1 kg",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Seeberger Milde Pinienkerne,https://img.rewe-static.de/REWE27_2023/1460408/21422907-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1460408,,"je 50-g-Btl , (1 kg = 66.60)",Aktion,"3,33 €","je 50-g-Btl , (1 kg = 66.60)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Mini Cherry Rispentomaten,https://img.rewe-static.de/REWE27_2023/7753973/36519345-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7753973,,"»Süße Versuchung«, Kl. Extra , je 200-g-Schale , (1 kg = 9.95)",Aktion,"1,99 €","»Süße Versuchung«, Kl. Extra , je 200-g-Schale , (1 kg = 9.95)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Limetten,https://img.rewe-static.de/REWE27_2023/7003709/8578140-18_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7003709,,"Sorte: siehe Etikett, Kl. I , je 4-St.-Schale",Aktion,"0,99 €","Sorte: siehe Etikett, Kl. I , je 4-St.-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Aprikosen,https://img.rewe-static.de/REWE_TZ27_2023/0704647/27078502-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#704647,,"Kl. I , je 1-kg-Schale",Aktion,"2,29 €","Kl. I , je 1-kg-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Himbeeren,https://img.rewe-static.de/REWE27_2023/8585570/11896660-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8585570,,"Kl. I , je 250-g-Schale , (1 kg = 13.96)",Aktion,"3,49 €","Kl. I , je 250-g-Schale , (1 kg = 13.96)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Helle oder dunkle Tafeltrauben,https://img.rewe-static.de/REWE27_2023/1238277/33943464-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1238277,,"Sorte: siehe Etikett, Kl. I , je 1 kg",Aktion,"2,99 €","Sorte: siehe Etikett, Kl. I , je 1 kg",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Bio Minze im Topf,https://img.rewe-static.de/REWE27_2023/1272042/32207633-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1272042,,je Topf,,"1,49 €",je Topf,Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Zucchini,https://img.rewe-static.de/REWE_TZ27_2023/1960635/27264769-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1960635,,"Kl. I , je 1 kg",Aktion,"0,99 €","Kl. I , je 1 kg",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Mini Wassermelone,https://img.rewe-static.de/REWE27_2023/7035202/31362607-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7035202,,"Kl. I , je St",Aktion,"2,49 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Bio Feldsalat,https://img.rewe-static.de/REWE27_2023/2876337/32140585-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2876337,,"Kl. II , je 100-g-Pckg , (1 kg = 11.90)",,"1,19 €","Kl. II , je 100-g-Pckg , (1 kg = 11.90)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Mini Roma Rispentomaten,https://img.rewe-static.de/REWE_TZ27_2023/1443729/30888826-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1443729,,"»Aromatica«, Kl. I , je 250-g-Schale , (1 kg = 5.96)",Aktion,"1,49 €","»Aromatica«, Kl. I , je 250-g-Schale , (1 kg = 5.96)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Portobello Pilze,https://img.rewe-static.de/REWE27_2023/7831283/38737816-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7831283,,"Kl. II , je 200-g-Schale , (1 kg = 13.95)",Aktion,"2,79 €","Kl. II , je 200-g-Schale , (1 kg = 13.95)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Gelb- oder weißfleischige Nektarinen,https://img.rewe-static.de/REWE27_2023/2463043/36433751-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2463043,,"Kl. I , je 1-kg-Schale",Aktion,"1,79 €","Kl. I , je 1-kg-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Snack Äpfel,https://img.rewe-static.de/REWE27_2023/7002983/8606510-41_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7002983,,"»Gala«, Kl. I , je 1-kg-Schale",Aktion,"2,99 €","»Gala«, Kl. I , je 1-kg-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Gelb- oder weißfleischige Plattpfirsiche,https://img.rewe-static.de/REWE27_2023/8597459/26643426-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8597459,,"Kl. I , je 500-g-Schale , (1 kg = 2.22)",Aktion,"1,11 €","Kl. I , je 500-g-Schale , (1 kg = 2.22)",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Kohlrabi,https://img.rewe-static.de/REWE27_2023/1381060/34637860-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1381060,,"Kl. I , je St",Aktion,"0,55 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Bundmöhren,https://img.rewe-static.de/REWE27_2023/3588548/4732350-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#3588548,,"Kl. I , je Bund",Aktion,"1,19 €","Kl. I , je Bund",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Goldene Kiwi,https://img.rewe-static.de/REWE27_2023/8069775/31401931-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8069775,,"Kl. I , je St",Aktion,"0,66 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Romana Salatherzen,https://img.rewe-static.de/REWE27_2023/7002813/35949377-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7002813,,"Kl. I , je 3-St.-Pckg",Aktion,"1,11 €","Kl. I , je 3-St.-Pckg",Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
Bananen,https://img.rewe-static.de/REWE27_2023/1028377/32416351-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1028377,,je 1 kg,Aktion,"1,79 €",je 1 kg,Am Grünen Hag 2,Rewe,Obst & Gemüse,2023-07-07
10% Rabatt auf alle REWE Beste Wahl Produkte,https://img.rewe-static.de/REWE_TH25_2023/8939024/39291866-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8939024,,Beim Kauf von mindestens 2 Produkten,App Deal,-10%,Beim Kauf von mindestens 2 Produkten,Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Red Bull Energy Drink,https://img.rewe-static.de/REWE_TH27_2023/2201429/39433142-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2201429,,"versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.08) , zzgl. 0.25 Pfand",App Deal,"0,77 €","versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.08) , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Leerdammer Käsescheiben,https://img.rewe-static.de/REWE_TH27_2023/8849689/39009775-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8849689,,"versch. Sorten , je 140-g-Pckg , (1 kg = 9.21)",App Deal,"1,29 €","versch. Sorten , je 140-g-Pckg , (1 kg = 9.21)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Senseo Kaffeepads Classic,https://img.rewe-static.de/REWE_TH27_2023/1056372/22943110-29_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1056372,,"je 111-g-Btl , (1 kg = 15.23)",App Deal,"1,69 €","je 111-g-Btl , (1 kg = 15.23)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Fürst von Metternich Sekt,https://img.rewe-static.de/REWE_TH27_2023/0195090/5462510-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#195090,,"je 0,75-l-Fl , (1 l = 7.72)",App Deal,"5,79 €","je 0,75-l-Fl , (1 l = 7.72)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Jacobs Crema Pads,https://img.rewe-static.de/REWE_TH27_2023/8425239/30888243-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8425239,,"je 118-g-Btl , (1 kg = 14.32)",App Deal,"1,69 €","je 118-g-Btl , (1 kg = 14.32)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Delverde Pasta,https://img.rewe-static.de/REWE_TH27_2023/8925470/33309163-27_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8925470,,"versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.78)",App Deal,"0,89 €","versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.78)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
Jazz Rote Tafeläpfel,https://img.rewe-static.de/REWE_TH27_2023/1428871/33797642-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1428871,,"Sorte: Scifresh , je 700-g-Schale/ab je 1-kg-lose",App Deal,"1,99 €","Sorte: Scifresh , je 700-g-Schale/ab je 1-kg-lose",Am Grünen Hag 2,Rewe,Mit der REWE App sparen,2023-07-07
